,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
95,22.434327,-0.4601,-0.5833,0.12320000000000003,0.0,0.0,388.5632,11.579293599999946,0.2141,0.0,0.1471,-0.0,0.0,0.031494110000000006,0.0,0.0
96,22.663787,-0.4692,-0.6166,0.14740000000000003,0.0,0.0,388.354,11.332228799999946,0.2131,0.0,0.14179999999999998,-0.0,0.0,0.030217579999999997,0.0,0.0
97,22.889104,-0.4944,-0.6095,0.11510000000000004,0.0,0.0,388.354,11.490723199999946,0.2111,0.0,0.1452,-0.0,0.0,0.03065172,0.0,0.0
98,23.118278,-0.4904,-0.6176,0.12720000000000004,0.0,0.0,388.4666,11.602601599999947,0.2121,0.0,0.1476,-0.0,0.0,0.03130596,0.0,0.0
99,23.344491,-0.4863,-0.6025,0.11620000000000003,0.0,0.0,388.4827,11.737787999999947,0.21280000000000002,0.0,0.1505,-0.0,0.0,0.032026400000000003,0.0,0.0
100,23.569047,-0.4712,-0.6146,0.14340000000000003,0.0,0.0,388.4827,11.444107199999946,0.2121,0.0,0.1442,-0.0,0.0,0.030584820000000002,0.0,0.0
101,23.79839,-0.4833,-0.6105,0.12720000000000004,0.0,0.0,388.3862,11.108471999999946,0.20850000000000002,0.0,0.137,-0.0,0.0,0.028564500000000003,0.0,0.0
102,24.023757,-0.4783,-0.6146,0.13630000000000003,0.0,0.0,388.3701,11.425460799999946,0.2162,0.0,0.14379999999999998,-0.0,0.0,0.031089559999999995,0.0,0.0
103,24.249182,-0.4651,-0.6015,0.13640000000000002,0.0,0.0,388.3701,11.402152799999946,0.2116,0.0,0.14329999999999998,-0.0,0.0,0.030322279999999997,0.0,0.0
104,24.475084,-0.4762,-0.6095,0.13330000000000003,0.0,0.0,388.4345,11.444107199999946,0.2124,0.0,0.1442,-0.0,0.0,0.03062808,0.0,0.0
105,24.699826,-0.4823,-0.6196,0.13730000000000003,0.0,0.0,388.177,11.243658399999946,0.21450000000000002,0.0,0.1399,-0.0,0.0,0.030008550000000002,0.0,0.0
106,24.929179,-0.4762,-0.6176,0.14140000000000003,0.0,0.0,388.5149,11.402152799999946,0.21500000000000002,0.0,0.14329999999999998,-0.0,0.0,0.0308095,0.0,0.0
107,25.154653,-0.4924,-0.6095,0.11710000000000004,0.0,0.0,388.3862,11.220350399999946,0.2111,0.0,0.1394,-0.0,0.0,0.02942734,0.0,0.0
108,25.383964,-0.4682,-0.6146,0.14640000000000003,0.0,0.0,388.4989,11.285612799999946,0.21380000000000002,0.0,0.14079999999999998,-0.0,0.0,0.030103039999999998,0.0,0.0
109,25.610103,-0.4661,-0.6126,0.14650000000000002,0.0,0.0,388.3057,11.560647199999947,0.21330000000000002,0.0,0.1467,-0.0,0.0,0.031291110000000004,0.0,0.0
110,25.834809,-0.4772,-0.6116,0.13440000000000002,0.0,0.0,388.692,11.355536799999946,0.2116,0.0,0.14229999999999998,-0.0,0.0,0.030110679999999997,0.0,0.0
111,26.0601,-0.4601,-0.6035,0.14340000000000003,0.0,0.0,388.4023,11.467415199999946,0.2104,0.0,0.1447,-0.0,0.0,0.03044488,0.0,0.0
112,26.285468,-0.4671,-0.6025,0.13540000000000002,0.0,0.0,388.531,11.579293599999946,0.21600000000000003,0.0,0.1471,-0.0,0.0,0.031773600000000006,0.0,0.0
113,26.514896,-0.4813,-0.6116,0.13030000000000003,0.0,0.0,388.2896,11.220350399999946,0.2107,0.0,0.1394,-0.0,0.0,0.029371579999999998,0.0,0.0
114,26.740648,-0.4692,-0.6095,0.14030000000000004,0.0,0.0,388.6437,11.579293599999946,0.2111,0.0,0.1471,-0.0,0.0,0.031052810000000004,0.0,0.0
115,26.965516,-0.4712,-0.6045,0.13330000000000003,0.0,0.0,388.5471,11.015239999999945,0.20850000000000002,0.0,0.135,-0.0,0.0,0.028147500000000006,0.0,0.0
116,27.190769,-0.4803,-0.6136,0.13330000000000003,0.0,0.0,388.354,11.378844799999946,0.2111,0.0,0.14279999999999998,-0.0,0.0,0.030145079999999998,0.0,0.0
117,27.420347,-0.4682,-0.6045,0.13630000000000003,0.0,0.0,388.531,11.467415199999946,0.2109,0.0,0.1447,-0.0,0.0,0.03051723,0.0,0.0
118,27.645613,-0.4742,-0.6004,0.12620000000000003,0.0,0.0,388.3701,11.150426399999946,0.2107,0.0,0.1379,-0.0,0.0,0.02905553,0.0,0.0
119,27.871649,-0.4651,-0.5934,0.12830000000000003,0.0,0.0,388.6437,11.467415199999946,0.2114,0.0,0.1447,-0.0,0.0,0.030589579999999998,0.0,0.0
120,28.096407,-0.4671,-0.6206,0.15350000000000003,0.0,0.0,388.3862,11.467415199999946,0.2097,0.0,0.1447,-0.0,0.0,0.03034359,0.0,0.0
121,28.321832,-0.4783,-0.5974,0.11910000000000004,0.0,0.0,388.5793,11.490723199999946,0.2141,0.0,0.1452,-0.0,0.0,0.03108732,0.0,0.0
122,28.546985,-0.449,-0.6025,0.15350000000000003,0.0,0.0,388.3862,11.378844799999946,0.2109,0.0,0.14279999999999998,-0.0,0.0,0.030116519999999997,0.0,0.0
123,28.776052,-0.4651,-0.5974,0.13230000000000003,0.0,0.0,388.5793,11.695833599999947,0.21650000000000003,0.0,0.1496,-0.0,0.0,0.032388400000000005,0.0,0.0
124,29.002389,-0.4702,-0.5954,0.12520000000000003,0.0,0.0,388.7724,10.973285599999945,0.2114,0.0,0.1341,-0.0,0.0,0.02834874,0.0,0.0
125,29.227041,-0.4671,-0.6004,0.13330000000000003,0.0,0.0,388.4505,11.490723199999946,0.21450000000000002,0.0,0.1452,-0.0,0.0,0.031145400000000004,0.0,0.0
126,29.456181,-0.457,-0.5984,0.14140000000000003,0.0,0.0,388.5149,11.332228799999946,0.2102,0.0,0.14179999999999998,-0.0,0.0,0.029806359999999997,0.0,0.0
127,29.681662,-0.4671,-0.5994,0.13230000000000003,0.0,0.0,388.4827,11.402152799999946,0.2102,0.0,0.14329999999999998,-0.0,0.0,0.030121659999999995,0.0,0.0
128,29.907049,-0.4702,-0.5742,0.10400000000000004,0.0,0.0,388.4827,11.150426399999946,0.21330000000000002,0.0,0.1379,-0.0,0.0,0.02941407,0.0,0.0
129,30.137028,-0.4702,-0.5964,0.12620000000000003,0.0,0.0,388.7242,11.266966399999946,0.2116,0.0,0.1404,-0.0,0.0,0.02970864,0.0,0.0
130,30.361378,-0.4641,-0.6025,0.13840000000000002,0.0,0.0,388.4505,11.625909599999947,0.2121,0.0,0.1481,-0.0,0.0,0.031412010000000004,0.0,0.0
131,30.586647,-0.4732,-0.6166,0.14340000000000003,0.0,0.0,388.2413,11.108471999999946,0.2136,0.0,0.137,-0.0,0.0,0.029263200000000003,0.0,0.0
132,30.811812,-0.4793,-0.6015,0.12220000000000003,0.0,0.0,388.2092,11.266966399999946,0.2136,0.0,0.1404,-0.0,0.0,0.029989440000000003,0.0,0.0
133,31.040938,-0.4692,-0.6105,0.14130000000000004,0.0,0.0,388.3218,11.514031199999947,0.20820000000000002,0.0,0.1457,-0.0,0.0,0.030334740000000002,0.0,0.0
134,31.26678,-0.4762,-0.6004,0.12420000000000003,0.0,0.0,388.5149,11.015239999999945,0.2073,0.0,0.135,-0.0,0.0,0.027985500000000003,0.0,0.0
135,31.491202,-0.4772,-0.6247,0.14750000000000002,0.0,0.0,388.5632,11.061855999999946,0.2111,0.0,0.136,-0.0,0.0,0.028709600000000002,0.0,0.0
136,31.716419,-0.4803,-0.6186,0.13830000000000003,0.0,0.0,388.2574,11.285612799999946,0.2121,0.0,0.14079999999999998,-0.0,0.0,0.029863679999999997,0.0,0.0
137,31.941572,-0.4762,-0.6004,0.12420000000000003,0.0,0.0,388.3379,11.444107199999946,0.21380000000000002,0.0,0.1442,-0.0,0.0,0.03082996,0.0,0.0
138,32.166784,-0.4742,-0.6105,0.13630000000000003,0.0,0.0,388.3701,11.150426399999946,0.2099,0.0,0.1379,-0.0,0.0,0.02894521,0.0,0.0
139,32.396555,-0.4783,-0.6126,0.13430000000000003,0.0,0.0,388.6276,11.467415199999946,0.2104,0.0,0.1447,-0.0,0.0,0.03044488,0.0,0.0
140,32.621129,-0.4793,-0.6095,0.13020000000000004,0.0,0.0,388.5471,11.332228799999946,0.2097,0.0,0.14179999999999998,-0.0,0.0,0.029735459999999995,0.0,0.0
141,32.846313,-0.4732,-0.5994,0.12620000000000003,0.0,0.0,388.2413,11.355536799999946,0.2131,0.0,0.14229999999999998,-0.0,0.0,0.030324129999999998,0.0,0.0
142,33.071624,-0.4641,-0.6136,0.14950000000000002,0.0,0.0,388.193,11.444107199999946,0.2104,0.0,0.1442,-0.0,0.0,0.03033968,0.0,0.0
143,33.300805,-0.4661,-0.6237,0.15760000000000002,0.0,0.0,388.531,11.560647199999947,0.21330000000000002,0.0,0.1467,-0.0,0.0,0.031291110000000004,0.0,0.0
144,33.526438,-0.4702,-0.6227,0.15250000000000002,0.0,0.0,388.4345,11.266966399999946,0.2111,0.0,0.1404,-0.0,0.0,0.029638440000000002,0.0,0.0
145,33.751105,-0.4712,-0.6126,0.14140000000000003,0.0,0.0,388.2574,11.560647199999947,0.2104,0.0,0.1467,-0.0,0.0,0.03086568,0.0,0.0
146,33.980387,-0.4762,-0.6217,0.14550000000000002,0.0,0.0,388.177,11.378844799999946,0.2167,0.0,0.14279999999999998,-0.0,0.0,0.030944759999999998,0.0,0.0
147,34.205635,-0.4772,-0.6116,0.13440000000000002,0.0,0.0,388.6115,11.308920799999946,0.2104,0.0,0.14129999999999998,-0.0,0.0,0.029729519999999995,0.0,0.0
148,34.430906,-0.4591,-0.6045,0.14540000000000003,0.0,0.0,388.4505,11.197042399999946,0.21280000000000002,0.0,0.1389,-0.0,0.0,0.02955792,0.0,0.0
149,34.656543,-0.4692,-0.6035,0.13430000000000003,0.0,0.0,388.4827,11.719141599999945,0.21330000000000002,0.0,0.15009999999999998,-0.0,0.0,0.032016329999999996,0.0,0.0
150,34.881268,-0.4783,-0.5994,0.12110000000000004,0.0,0.0,388.3701,11.308920799999946,0.2114,0.0,0.14129999999999998,-0.0,0.0,0.029870819999999996,0.0,0.0
151,35.106253,-0.4661,-0.6004,0.13430000000000003,0.0,0.0,388.3862,11.625909599999947,0.2102,0.0,0.1481,-0.0,0.0,0.03113062,0.0,0.0
152,35.331411,-0.4924,-0.6015,0.10910000000000003,0.0,0.0,388.3057,11.579293599999946,0.2131,0.0,0.1471,-0.0,0.0,0.03134701,0.0,0.0
153,35.560624,-0.455,-0.6055,0.15050000000000002,0.0,0.0,388.5954,10.768175199999947,0.2099,0.0,0.12969999999999998,-0.0,0.0,0.027224029999999996,0.0,0.0
