,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
1255,296.214638,48.4299,40.3733,8.056600000000003,3399.9931,27.2534,126.50171839999997,126.50171839999997,10.9151,0.114,6.7302000000000035,3256.3925,40.7472,26.314214144638605,3313.0679101961045,0.0,1.7126,6.4708,2.4924,89.69022220800079,45.040487051071956,27.204795240000003,0.5021783416548848,0.6040075723238106,11.195125401483276,48.38744093582249,40.0360007240157,6.4708,2.666523896516572
1256,296.451151,48.662,40.1252,8.5368,3399.9931,27.0998,130.23099839999998,130.23099839999998,10.9563,0.115,6.7302000000000035,3256.3925,40.7472,26.313592183225854,3311.996953109809,0.0,1.7126,6.4708,2.5724,94.84541738565333,46.368283935369625,28.18398612,0.48888270212181556,0.6078289668706354,11.178668080088617,48.362159691750996,40.02191559363949,6.4708,2.676651449123188
1257,296.658074,48.4622,40.0409,8.421300000000002,3402.7873,27.0998,123.87723759999999,123.87723759999999,11.0321,0.109,6.7302000000000035,3256.3925,40.7472,26.312666539039217,3310.9945650712343,0.0,1.7126,6.4708,2.4361,93.48388146529206,44.142297456982774,26.87529881,0.4721915346804633,0.6088332587625354,11.168766602206333,48.34500097270563,40.01458373569659,6.4708,2.6788920112982413
1258,296.919343,48.3529,40.2804,8.072499999999998,3402.7873,27.2113,126.70682879999998,126.70682879999998,10.9312,0.111,6.7302000000000035,3256.3925,40.7472,26.310675024455822,3310.053567219658,0.0,1.7126,6.4708,2.4968,89.73987560864695,45.15059130379407,27.29302016,0.5031274112825219,0.6044886538995676,11.16483506200177,48.33749992728552,40.01648019912845,6.4708,2.6738256914289824
1259,297.124844,48.4238,39.7886,8.635199999999998,3398.8303,27.2113,125.31301039999997,125.31301039999997,11.0472,0.113,6.7302000000000035,3256.3925,40.7472,26.307442626431293,3309.1140537899432,0.0,1.7126,6.4708,2.4669,96.4003818415805,44.60199266312139,27.25233768,0.4626744397798968,0.6110116623227297,11.16541872435531,48.340417870849905,40.02831220724264,6.4708,2.663671432496174
1260,297.383373,48.4537,40.3152,8.1385,3398.8303,27.0604,127.82561279999997,127.82561279999997,11.0296,0.111,6.7302000000000035,3256.3925,40.7472,26.303498263608393,3308.1291882809,0.0,1.7126,6.4708,2.5208,90.01911337293639,45.49628985901847,27.80341568,0.5054069980731071,0.6111139120608686,11.168850580825218,48.353025934749645,40.04847739512713,6.4708,2.6513943829162487
1261,297.618788,48.6064,40.3024,8.304000000000002,3402.5541,27.0604,124.25948879999999,124.25948879999999,10.9591,0.112,6.7302000000000035,3256.3925,40.7472,26.299754820872728,3307.107347359232,0.0,1.7126,6.4708,2.4443,91.96722233184074,44.27547399026352,26.78732813,0.481426674283002,0.6050150504518758,11.173721608039928,48.372894804572105,40.07345934808238,6.4708,2.639853653497247
1262,297.853778,48.5026,40.2926,8.21,3402.5541,27.4144,127.26622079999997,127.26622079999997,10.9026,0.11,6.7302000000000035,3256.3925,40.7472,26.297087176066906,3306.1194394335444,0.0,1.7126,6.4708,2.5088,92.04936983035033,45.34681659554303,27.352442879999998,0.49263581792160593,0.6031833088519022,11.17905326628833,48.39669040256454,40.09923667012264,6.4708,2.631239938582244
1263,298.085325,48.4109,40.1039,8.306999999999995,3395.1145,27.4144,128.11463199999997,128.11463199999997,11.0125,0.114,6.7302000000000035,3256.3925,40.7472,26.295967171015747,3305.2697481257055,0.0,1.7126,6.4708,2.527,93.2060985353048,45.54930725768694,27.8285875,0.48869449503278667,0.6109552301764946,11.184112043956125,48.42129809742898,40.122949567118255,6.4708,2.6267865227367766
1264,298.322114,48.4598,40.1998,8.259999999999998,3395.1145,27.0282,126.81404559999997,126.81404559999997,10.9075,0.114,6.7302000000000035,3256.3925,40.7472,26.29630924901939,3304.6461364221404,0.0,1.7126,6.4708,2.4991,91.34047776045908,45.08690254540733,27.258933250000002,0.49361360539024096,0.6045865142886527,11.18815377972552,48.44436527957375,40.14347776599663,6.4708,2.626775942095668
