,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
1183,280.387145,42.8776,34.2021,8.6755,4393.5214,25.2588,61.49570639999997,61.49570639999997,17.3302,0.114,6.391799999999996,3245.614,41.1009,23.784026350146007,4486.361561996023,0.0,1.7507,6.4696,1.0979,89.92612935961981,28.29346636669083,19.02682658,0.3146300921453387,0.672481283608282,18.15321308641332,42.94685842022506,34.42034067882577,6.4696,1.168749297273973
1184,280.626034,42.811,34.5711,8.239899999999999,4387.2841,25.2588,59.83151519999996,59.83151519999996,17.2991,0.113,6.391799999999996,3245.614,41.1009,23.817334187685614,4458.830454780701,0.0,1.7507,6.4696,1.0622,85.14003100919517,27.488711096703163,18.37510402,0.32286470618896496,0.6684600072865476,17.933223798452858,42.91485669374203,34.409245698809954,6.4696,1.1984826832345563
1185,280.861716,42.4597,34.1887,8.271,4392.311,25.2966,59.55648079999996,59.55648079999996,17.3441,0.114,6.391799999999996,3245.614,41.1009,23.83623033198758,4430.28470680372,0.0,1.7507,6.4696,1.0563,85.60966233236879,27.393702048908043,18.32057283,0.3199837647128595,0.6687877672499649,17.739761450639612,42.878909743045575,34.39525835202933,6.4696,1.2225347450012292
1186,281.06873,42.9442,34.1343,8.809899999999999,4399.6381,25.2966,60.540078399999956,60.540078399999956,17.3736,0.113,6.391799999999996,3245.614,41.1009,23.844309839144838,4402.446830755937,0.0,1.7507,6.4696,1.0774,91.53961696359158,27.892571229312544,18.718316639999998,0.3047049152544124,0.6710860926413538,17.58508059862844,42.84143906826002,34.38100984352504,6.4696,1.2398475309349728
1187,281.33258,42.5855,34.1801,8.4054,4402.6245,25.2502,58.28386399999996,58.28386399999996,17.4089,0.115,6.391799999999996,3245.614,41.1009,23.84422617249394,4376.78677487042,0.0,1.7507,6.4696,1.029,86.92883352622037,26.87129517970176,17.9137581,0.3091183223066782,0.6666503411987311,17.47578094397987,42.80518016704203,34.368152594173566,6.4696,1.2503008544449041
1188,281.543346,42.7047,34.4312,8.273500000000006,4400.228,25.2502,58.38175759999996,58.38175759999996,17.3421,0.111,6.391799999999996,3245.614,41.1009,23.84304695141111,4354.4617311443735,0.0,1.7507,6.4696,1.0311,85.48009285831023,26.90177667922642,17.881439309999998,0.3147139384115804,0.6646936194295325,17.412556347667522,42.77252107352203,34.35672779265987,6.4696,1.2545439012987478
1189,281.805944,42.8757,34.254,8.621700000000004,4397.1582,25.1615,59.803545599999964,59.803545599999964,17.3279,0.119,6.391799999999996,3245.614,41.1009,23.848520540465273,4336.240355852824,0.0,1.7507,6.4696,1.0616,88.99087942964054,27.537698538188717,18.39529864,0.309444054432129,0.668004213006028,17.390928317300553,42.74523115172832,34.3455631216578,6.4696,1.2537093403220778
1190,282.041439,42.8049,34.3994,8.405500000000004,4393.9589,25.1615,59.351370399999965,59.351370399999965,17.356,0.117,6.391799999999996,3245.614,41.1009,23.859319546655378,4322.410419332814,0.0,1.7507,6.4696,1.0519,86.6245606461793,27.30960124266093,18.256776400000003,0.31526395099662136,0.6685112769600126,17.402489210186296,42.72443981872382,34.33355488911003,6.4696,1.2491439217518863
1191,282.28,42.7682,34.0604,8.707799999999999,4395.3393,25.2314,57.30026639999996,57.30026639999996,17.3968,0.112,6.391799999999996,3245.614,41.1009,23.869431575741167,4312.819770476911,0.0,1.7507,6.4696,1.0079,90.18308722423657,26.37410098903689,17.53423472,0.29245063349249467,0.664827769002954,17.43647630307392,42.71087503122724,34.320606978215494,6.4696,1.2422453252923087
1192,282.516653,42.9301,34.411,8.519100000000002,4394.3349,25.2314,60.81511279999996,60.81511279999996,17.3235,0.115,6.391799999999996,3245.614,41.1009,23.879619602188725,4306.965205597746,0.0,1.7507,6.4696,1.0833,88.11201958729602,27.98551389895189,18.76654755,0.31761289810439025,0.670580773244362,17.481596307508678,42.705042831597815,34.307511876715736,6.4696,1.234339997734195
