,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
3576,842.513962,39.7385,30.146,9.592500000000001,4106.2138,23.578,91.83339919999996,91.83339919999996,15.5148,0.115,4.930399999999999,0.0,32.3057,25.222636342056507,3954.6018899624946,0.0,1.9094,7.6061,1.7487,93.34713008582521,39.48851805871285,27.13073076,0.42302873181431844,0.6870536574621798,14.986713820619691,39.46366295976837,30.199642803495216,7.6061,1.9748526686228671
3577,842.776743,39.4575,30.2664,9.191100000000002,4102.8447,23.578,87.86637759999996,87.86637759999996,15.4032,0.11,4.930399999999999,0.0,32.3057,25.23805074147716,3956.745183083951,0.0,1.9094,7.6061,1.6636,89.23027703781662,37.75169176118232,25.62476352,0.42308163791963577,0.6787712636059484,15.017657798802402,39.47132684498386,30.19413897671101,7.6061,1.9631928082363999
3578,843.006462,39.667,30.1656,9.5014,4087.1933,23.8287,89.12500959999997,89.12500959999997,15.3544,0.117,4.930399999999999,0.0,32.3057,25.27754097297613,3961.1917842114767,0.0,1.9094,7.6061,1.6906,93.39539306574952,38.14638475423564,25.95814864,0.4084396831798858,0.6804877790448465,15.070260532910176,39.48267493915023,30.183936391407002,7.6061,1.9490791424819311
3579,843.248544,39.5265,29.9737,9.552799999999998,4108.5659,23.8287,86.96668879999997,86.96668879999997,15.7965,0.116,4.930399999999999,0.0,32.3057,25.3401418467289,3968.171302589241,0.0,1.9094,7.6061,1.6443,93.92816888076099,37.4172451794349,25.97418495,0.3983602110559078,0.6941768381247858,15.145598465887813,39.497805815365105,30.171721342836975,7.6061,1.933515013774514
3580,843.488393,39.7697,30.1973,9.572400000000002,4194.3466,23.7226,86.04835359999997,86.04835359999997,16.0315,0.122,4.930399999999999,0.0,32.3057,25.32524295873084,3976.7633387666096,0.0,1.9094,7.6061,1.6246,93.71219807154064,37.795099954572635,26.044774900000004,0.40331035588045383,0.6891045381889241,15.240346202954994,39.51613322235953,30.16021308142208,7.6061,1.9175035524894242
3581,843.730856,39.6298,29.942,9.687800000000003,4227.4536,23.7226,84.95753919999997,84.95753919999997,16.244,0.112,4.930399999999999,0.0,32.3057,25.38190996212377,3987.9425073736556,0.0,1.9094,7.6061,1.6012,94.9030263202089,37.61052464038285,26.0098928,0.3963047976308208,0.6915588933867963,15.348593698296716,39.53648210594996,30.151093490707147,7.6061,1.9017586915793432
3582,843.935242,39.4789,29.9358,9.543100000000003,4213.77,23.6995,85.81527359999997,85.81527359999997,16.1547,0.117,4.930399999999999,0.0,32.3057,25.49014862652348,4000.400228870928,0.0,1.9094,7.6061,1.6196,93.31888909382788,37.86727344638482,26.164152119999997,0.4057835858752134,0.6909436497202542,15.464721147417844,39.55753416194666,30.144513705732848,7.6061,1.8865706232403545
3583,844.204446,39.4899,30.1442,9.345699999999997,4224.0922,23.6995,88.15539679999996,88.15539679999996,16.1597,0.116,4.930399999999999,0.0,32.3057,25.329897373008407,4014.9864952715375,0.0,1.9094,7.6061,1.6698,91.28387526199634,38.995178362161,26.98346706,0.4271858337547554,0.6919693201399336,15.585178658183038,39.577960440920606,30.1392151284333,7.6061,1.8718729773903926
3584,844.40988,39.5461,29.8949,9.651200000000003,4228.7451,23.5685,86.37932719999996,86.37932719999996,16.2152,0.116,4.930399999999999,0.0,32.3057,25.117913691429347,4031.529122256888,0.0,1.9094,7.6061,1.6317,93.91131731725105,38.25162963050404,26.45834184,0.4073165058614017,0.6916918859556405,15.70820770106208,39.59610547785195,30.133113645287985,7.6061,1.8575206671939535
3585,844.679043,39.6554,29.8931,9.7623,4225.2119,23.5685,84.27228399999997,84.27228399999997,16.1755,0.115,4.930399999999999,0.0,32.3057,25.817200951539718,4065.249383212309,0.0,1.9094,7.6061,1.5865,95.05032600199004,37.28738065694468,25.66243075,0.3922909286619806,0.688233667741433,15.832369771031061,39.609912961360855,30.124154683706486,7.6061,1.8435954657515081
