t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
483.901706,43.1647,34.8326,8.3321,3174.5224,25.1361,121.3180192,121.3180192,10.3466,0.117,8.263142228,3200,35.12,18.79694162,2916.779628,4.629497249,2.264048933,4.7099,2.3812,85.73455965,40.33038094,16.63732392,0.470409845,0.610887459,10.46380328,43.38314223,35.07123181,4.7099,2.408728826,25.15274318,3163.873123
484.158275,42.9649,34.7898,8.1751,3158.6926,25.1361,116.6051416,116.6051416,10.2685,0.114,8.272743168,3200,35.12,18.79694162,2916.779628,4.629497249,2.264048933,4.7099,2.2801,84.01792221,38.570359,15.41320685,0.459072993,0.607025899,10.52361093,43.39274317,35.07174625,4.7099,2.400665462,25.15557397,3169.107783
484.378079,42.9545,34.8277,8.1268,3158.6926,25.1293,118.2693328,118.2693328,10.1982,0.117,8.277824105,3200,35.12,18.79694162,2916.779628,4.629497249,2.264048933,4.7099,2.3158,83.46722391,39.12083603,15.61699156,0.468696983,0.603693427,10.5712623,43.3978241,35.06937719,4.7099,2.394766791,25.15891501,3171.957913
484.61839,43.2044,34.9627,8.2417,3134.1936,25.1293,119.816984,119.816984,10.261,0.118,8.275790294,3200,35.12,18.73620012,2929.979432,4.623845511,2.258161502,4.7099,2.349,84.72320023,39.32537026,16.103089,0.464162947,0.612914483,10.6037757,43.39579029,35.06324684,4.7099,2.391651185,25.16271866,3166.410121
484.870847,43.0492,34.9255,8.1237,3134.1936,25.1123,120.9917072,120.9917072,10.2289,0.113,8.263688403,3200,35.12,18.73620012,2929.979432,4.623845511,2.258161502,4.7099,2.3742,83.37689494,39.7109285,16.28545438,0.476282171,0.611555944,10.61975454,43.3836884,35.05199625,4.7099,2.391547188,25.16691908,3153.363756
485.093541,43.2252,35.0892,8.136,3151.5847,25.1123,117.0526552,117.0526552,10.5044,0.109,8.23954261,3200,35.12,18.73620012,2929.979432,4.623845511,2.258161502,4.7099,2.2897,83.51125576,38.63125975,16.05192468,0.462587461,0.62260265,10.61948312,43.35954261,35.03482945,4.7099,2.394298978,25.17143432,3140.272779
485.322927,43.3706,35.0971,8.2735,3151.5847,24.943,115.5236504,115.5236504,10.5751,0.115,8.203641345,3200,35.12,18.73335763,2939.798803,4.614216919,2.236931801,4.7099,2.2569,84.44012151,38.12663743,15.86694319,0.451522768,0.625991296,10.60519841,43.32364135,35.01245437,4.7099,2.399450094,25.17616877,3135.511703
485.603407,43.5563,35.1802,8.3761,3210.1767,24.943,116.4233392,116.4233392,10.6606,0.109,8.159154636,3200,35.12,18.73335763,2939.798803,4.614216919,2.236931801,4.7099,2.2762,85.55333146,39.13790791,16.26565772,0.457467959,0.620003956,10.58137757,43.27915464,34.98742979,4.7099,2.406207012,25.18101506,3143.815942
485.789057,43.4366,35.0379,8.3987,3210.1767,25.2014,119.024512,119.024512,10.6943,0.11,8.112056224,3200,35.12,18.73335763,2939.798803,4.614216919,2.236931801,4.7099,2.332,86.68738173,40.01234136,16.9391076,0.461570537,0.623285385,10.55459803,43.23205622,34.96381421,4.7099,2.413391707,25.18585499,3164.664662
486.023293,43.3541,34.931,8.4231,3225.6398,25.2014,116.4000312,116.4000312,10.612,0.111,8.070205356,3200,35.12,18.78586994,2942.083034,4.597518294,2.246848414,4.7099,2.2757,86.95486433,39.31855813,16.1497284,0.452172037,0.614206867,10.53259105,43.19020536,34.94614084,4.7099,2.419631647,25.19056141,3192.615341
486.271292,43.2881,34.8509,8.4372,3225.6398,25.4008,115.9338712,115.9338712,10.6877,0.11,8.041445811,3200,35.12,18.78586994,2942.083034,4.597518294,2.246848414,4.7099,2.2657,87.79866658,39.16109478,16.21512189,0.44603291,0.618346398,10.52261377,43.16144581,34.93792864,4.7099,2.423738612,25.19500385,3217.141009
486.490215,43.3376,35.168,8.1696,3226.528,25.4008,115.4024488,115.4024488,10.6444,0.111,8.03130625,3200,35.12,18.78586994,2942.083034,4.597518294,2.246848414,4.7099,2.2543,84.84191704,38.99232038,15.99567092,0.459587922,0.615394793,10.52974143,43.15130625,34.94036821,4.7099,2.424976494,25.19905808,3228.559705
486.724973,43.3517,34.9395,8.4122,3226.528,25.2373,117.1505488,117.1505488,10.6707,0.112,8.041424279,3200,35.12,18.81601109,2943.004943,4.578990178,2.262624655,4.7099,2.2918,86.95907323,39.58297055,16.45511026,0.455190805,0.617818974,10.55575155,43.16142428,34.95202325,4.7099,2.423094448,25.20261717,3228.102254
486.971448,43.4036,34.9939,8.4097,3225.196,25.2373,113.593748,113.593748,10.6938,0.11,8.069398979,3200,35.12,18.81601109,2943.004943,4.578990178,2.262624655,4.7099,2.2155,86.93162819,38.36534953,15.6921139,0.441327861,0.617539373,10.59893069,43.18939898,34.96968126,4.7099,2.418254993,25.20560053,3225.128819
487.186515,43.2942,35.1106,8.1836,3225.196,24.943,115.947856,115.947856,10.6622,0.115,8.109870293,3200,35.12,18.81601109,2943.004943,4.578990178,2.262624655,4.5865,2.266,83.46470655,39.16043005,16.1605452,0.4691855,0.616963225,10.65471101,43.22987029,34.9895638,4.5865,2.410945187,25.20795768,3225.025054
487.424147,43.5759,35.1674,8.4085,3210.1853,24.943,118.5024128,118.5024128,10.4696,0.118,8.156123134,3200,35.12,18.73845168,2950.605497,4.565806176,2.267183719,4.5865,2.3208,85.90487145,39.83693456,16.29784768,0.463733126,0.609932665,10.71676873,43.27612313,35.00830228,4.5865,2.401871161,25.20966567,3225.632374
487.707928,43.3016,35.2523,8.0493,3210.1853,25.0583,114.0179536,114.0179536,10.4475,0.115,8.201661256,3200,35.12,18.73845168,2950.605497,4.565806176,2.267183719,4.5865,2.2246,82.38663475,38.32939472,15.2415085,0.465238019,0.606362523,10.77808974,43.32166126,35.02373035,4.5865,2.391890252,25.21072146,3222.734739
487.904579,43.4519,35.245,8.2069,3188.7753,25.0583,115.4397416,115.4397416,10.6679,0.112,8.241411061,3200,35.12,18.73845168,2950.605497,4.565806176,2.267183719,4.5865,2.2551,84.10449904,38.54853527,16.05718129,0.458340941,0.624075107,10.83179508,43.36141106,35.03544042,4.5865,2.38196115,25.21113286,3215.057809
488.136715,43.3339,35.1588,8.1751,3188.7753,25.3034,114.8663648,114.8663648,10.822,0.115,8.272265649,3200,35.12,18.64502121,2965.586647,4.556959303,2.264005574,4.5865,2.2428,84.57712584,38.35706884,16.2715816,0.45351587,0.632779885,10.87209708,43.39226565,35.04477495,4.5865,2.372987645,25.21091233,3204.565841
488.417524,43.3608,35.0153,8.3455,3240.2072,25.3034,115.0714752,115.0714752,10.862,0.113,8.292979205,3200,35.12,18.64502121,2965.586647,4.556959303,2.264005574,4.5865,2.2472,86.45267955,39.04532849,16.4090864,0.451638153,0.625147421,10.89566798,43.4129792,35.05408654,4.5865,2.365599837,25.21007581,3195.922609
488.607855,43.3291,35.2004,8.1287,3240.2072,25.3344,116.5631872,116.5631872,10.8103,0.113,8.30373619,3200,35.12,18.64502121,2965.586647,4.556959303,2.264005574,4.5865,2.2792,84.16940412,39.55148681,16.63883576,0.469903372,0.622955993,10.90282233,43.42373619,35.06551569,4.5865,2.360053116,25.20864594,3198.278408
488.845196,43.5172,35.1705,8.3467,3244.1647,25.3344,113.4725464,113.4725464,10.8293,0.115,8.305701759,3200,35.12,18.6263308,2979.484095,4.551554761,2.268774929,4.5865,2.2129,86.57181978,38.54981629,15.96415797,0.445292895,0.621641302,10.89754969,43.42570176,35.07998081,4.5865,2.35628711,25.2066576,3217.728606
489.121206,43.3193,34.9365,8.3828,3244.1647,25.0549,116.8894992,116.8894992,10.8545,0.118,8.300744296,3200,35.12,18.6263308,2979.484095,4.551554761,2.268774929,4.5865,2.2862,86.01016439,39.71065128,16.8155579,0.461697191,0.624909366,10.88621456,43.4207443,35.09695217,4.5865,2.354042348,25.2041622,3242.728683
489.320533,43.2221,35.0403,8.1818,3263.926,25.0549,113.1835272,113.1835272,11.0938,0.117,8.291223356,3200,35.12,18.6263308,2979.484095,4.551554761,2.268774929,4.5865,2.2067,83.81953069,38.68585015,16.48068846,0.461537423,0.632807302,10.87571229,43.41122336,35.11476375,4.5865,2.352951211,25.20122826,3253.950084
489.558112,43.2502,35.0244,8.2258,3263.926,25.1056,113.6077328,113.6077328,11.2196,0.114,8.27948693,3200,35.12,18.68166145,2987.919397,4.551344379,2.289387656,4.5865,2.2158,84.46965631,38.83084258,16.86038968,0.459701676,0.640222772,10.8720847,43.39948693,35.13096043,4.5865,2.352587688,25.19793688,3251.625345
489.810203,43.4115,35.0134,8.3981,3324.468,25.1056,113.1835272,113.1835272,11.306,0.113,8.267190464,3200,35.12,18.68166145,2987.919397,4.551344379,2.289387656,4.5865,2.2067,86.35129795,39.40342731,16.9489502,0.456315403,0.633167009,10.88002748,43.38719046,35.14275046,4.5865,2.352472565,25.19437442,3254.530993
490.029149,43.3468,34.9701,8.3767,3324.468,25.3379,111.9668496,111.9668496,11.2635,0.111,8.255089641,3200,35.12,18.68166145,2987.919397,4.551344379,2.289387656,4.5865,2.1806,86.91443319,38.97985624,16.5611881,0.448485422,0.630099504,10.90292091,43.37508964,35.14770054,4.5865,2.352059907,25.19062599,3274.771328
490.263802,43.2301,34.8821,8.348,3324.468,25.3379,111.682492,111.682492,11.2872,0.116,8.243463021,3200,35.12,18.72103982,2995.610431,4.554104803,2.322145998,4.5865,2.1745,86.59810817,38.88086071,16.5440164,0.448980486,0.631262167,10.94272715,43.36346302,35.14433767,4.5865,2.350762138,25.18677269,3305.861455
490.51507,43.3969,35.0892,8.3077,3324.468,24.8628,111.519336,111.519336,11.257,0.115,8.232550681,3200,35.12,18.72103982,2995.610431,4.554104803,2.322145998,4.5865,2.171,84.53849545,38.82405999,16.438947,0.459247113,0.629479426,10.99954596,43.35255068,35.13236045,4.5865,2.348020536,25.18289222,3329.731589
490.73761,43.3883,35.0935,8.2948,3319.9401,24.8628,111.8176784,111.8176784,11.2323,0.112,8.222656976,3200,35.12,18.72103982,2995.610431,4.554104803,2.322145998,4.5865,2.1774,84.39898049,38.87490462,16.45721002,0.460608699,0.629125917,11.07117321,43.34265698,35.1126422,4.5865,2.343398668,25.17905893,3333.864811
490.971043,43.3987,35.0788,8.3199,3319.9401,25.1043,111.1231,111.1231,11.2831,0.11,8.214193428,3200,35.12,18.68095481,3009.804513,4.552609288,2.355185999,4.5865,2.1625,85.49286977,38.6334252,16.39970375,0.451890611,0.631569777,11.15308512,43.33419343,35.08729096,4.5865,2.336688494,25.17533913,3324.53625
491.215354,43.2209,34.9676,8.2533,3317.6806,25.1043,111.7897088,111.7897088,11.1988,0.117,8.207751538,3200,35.12,18.68095481,3009.804513,4.552609288,2.355185999,4.5865,2.1768,84.76558687,38.83872958,16.37754784,0.458189827,0.627660794,11.23900569,43.32775154,35.05956091,4.5865,2.32799279,25.17178392,3317.232587
491.44329,43.4219,35.1094,8.3125,3317.6806,24.9742,113.3233752,113.3233752,11.2701,0.117,8.203928418,3200,35.12,18.68095481,3009.804513,4.552609288,2.355185999,4.5865,2.2097,84.96942288,39.37156623,16.90353997,0.463361582,0.632526017,11.32192155,43.32392842,35.03325088,4.5865,2.317747691,25.16842504,3317.434627
491.679672,43.4103,35.1326,8.2777,3317.6806,24.9742,113.0063864,113.0063864,11.2718,0.11,8.202987347,3200,35.12,18.5951577,3032.086784,4.542837234,2.378764511,4.5865,2.2029,84.5913706,39.26143586,16.83064822,0.464130509,0.632443712,11.39525326,43.32298735,35.01180467,4.5865,2.306700693,25.16527501,3319.479659
491.928013,43.4848,34.9927,8.4921,3317.6806,25.4674,112.148652,112.148652,11.3323,0.11,8.204809965,3200,35.12,18.5951577,3032.086784,4.542837234,2.378764511,4.5865,2.1845,88.63705978,38.96343603,16.75540935,0.439584031,0.63534975,11.45393716,43.32480996,34.99767727,4.5865,2.295848373,25.16232898,3318.843124
492.142399,43.2814,35.0892,8.1922,3310.4711,25.4674,117.5328,117.5328,10.9403,0.118,8.209175456,3200,35.12,18.5951577,3032.086784,4.542837234,2.378764511,4.5865,2.3,85.31473482,40.74529823,17.16269,0.477588055,0.61756058,11.495153,43.32917546,34.99207688,4.5865,2.286305135,25.15956897,3316.868001
492.384136,43.469,35.1356,8.3334,3310.4711,25.3103,118.0782072,118.0782072,10.8699,0.109,8.21590374,3200,35.12,18.55445306,3056.041696,4.529460728,2.402255025,4.5865,2.3117,86.34303614,40.93437548,17.12794783,0.474090063,0.613859318,11.51826588,43.33590374,34.99488135,4.5865,2.279169711,25.15697304,3315.332705
492.628721,43.34,34.8968,8.4432,3257.8698,25.3103,116.6983736,116.6983736,10.9935,0.117,8.224689284,3200,35.12,18.55445306,3056.041696,4.529460728,2.402255025,4.5865,2.2821,87.55190911,39.81320543,17.08826635,0.45473829,0.630149371,11.52391133,43.34468928,35.00475563,4.5865,2.275486091,25.15452671,3311.634793
492.855098,43.3932,35.1295,8.2637,3257.8698,25.3482,113.3233752,113.3233752,10.8279,0.109,8.234928297,3200,35.12,18.55445306,3056.041696,4.529460728,2.402255025,4.5865,2.2097,85.70379722,38.66177974,15.92641063,0.451109297,0.618864698,11.51303322,43.3549283,35.01946353,4.5865,2.276176301,25.152231,3299.514971
493.084338,43.1403,35.0507,8.0896,3248.5732,25.3482,112.8432304,112.8432304,10.7815,0.118,8.245683527,3200,35.12,18.59283512,3073.408858,4.519352407,2.410884219,4.5865,2.1994,83.78412567,38.38811481,15.7128311,0.458178856,0.617712832,11.48665772,43.36568353,35.03624432,4.5865,2.281744585,25.15010524,3276.68526
493.368002,43.3773,35.2114,8.1659,3248.5732,25.2664,115.388464,115.388464,10.8356,0.115,8.25563639,3200,35.12,18.59283512,3073.408858,4.519352407,2.410884219,4.5865,2.254,84.35233837,39.25397729,16.4234424,0.46535731,0.622190262,11.4461852,43.37563639,35.05235012,4.5865,2.291871291,25.14818656,3253.168061
493.563778,43.3339,35.1277,8.2062,3256.0949,25.2664,114.2090792,114.2090792,10.8387,0.111,8.263118612,3200,35.12,18.59283512,3073.408858,4.519352407,2.410884219,4.5865,2.2287,84.79526261,38.94272176,16.15621069,0.459255866,0.620301037,11.39368789,43.38311861,35.06575526,4.5865,2.305275446,25.14652757,3243.141107
493.798462,43.2741,35.0648,8.2093,3256.0949,25.4591,112.7733064,112.7733064,10.8654,0.113,8.266505111,3200,35.12,18.68035912,3078.66471,4.513713869,2.412577209,4.5865,2.1979,85.47630409,38.45315559,15.88106266,0.449869189,0.621042988,11.33213278,43.38650511,35.07565194,4.5865,2.320008451,25.14519234,3247.62409
494.072685,43.1048,34.8754,8.2294,3247.6904,25.4591,116.577172,116.577172,10.8521,0.114,8.264749653,3200,35.12,18.68035912,3078.66471,4.513713869,2.412577209,4.5865,2.2795,85.69890152,39.64758645,16.73736195,0.462638211,0.623931093,11.26548181,43.38474965,35.08232072,4.5865,2.333959902,25.14425242,3255.162933
494.268016,43.3902,35.1472,8.243,3247.6904,25.1837,115.5656048,115.5656048,10.6685,0.115,8.257540994,3200,35.12,18.68035912,3078.66471,4.513713869,2.412577209,4.5865,2.2578,84.92085044,39.30355514,16.0873393,0.462825736,0.612853957,11.19843242,43.37754099,35.08641369,4.5865,2.345333663,25.14378424,3256.487596
494.505894,43.3486,35.1509,8.1977,3211.9104,25.1837,119.910216,119.910216,10.5304,0.117,8.245188707,3200,35.12,18.78891605,3072.162137,4.510175446,2.424889992,4.5865,2.351,84.42460244,40.33185753,16.7569704,0.477726354,0.613831644,11.13562564,43.36518871,35.08830334,4.5865,2.353041361,25.14386646,3250.494457
494.758579,43.4262,35.1503,8.2759,3211.9104,24.9675,114.3209576,114.3209576,10.5051,0.117,8.228742171,3200,35.12,18.78891605,3072.162137,4.510175446,2.424889992,4.5865,2.2311,84.54912751,38.45190784,15.43792861,0.454787754,0.60953877,11.0804609,43.34874217,35.08814073,4.5865,2.356952359,25.1445743,3238.975195
494.982315,43.2576,34.9016,8.356,3188.3417,24.9675,116.7822824,116.7822824,10.5475,0.11,8.210216345,3200,35.12,18.78891605,3072.162137,4.510175446,2.424889992,4.5865,2.2839,85.41906612,38.99154425,16.08943525,0.456473549,0.617811777,11.03411047,43.33021634,35.08633593,4.5865,2.357845017,25.14597012,3222.896161
495.214311,43.4128,35.2933,8.1195,3188.3417,25.3,113.8408128,113.8408128,10.5107,0.118,8.192364364,3200,35.12,18.8953814,3060.085941,4.50652752,2.416196056,4.5865,2.2208,83.95386706,38.00943943,15.34216256,0.452741973,0.614114886,10.99541063,43.31236436,35.08367009,4.5865,2.357014069,25.14809301,3205.311323
495.498085,43.3779,35.0373,8.3406,3187.9079,25.3,117.9709904,117.9709904,10.4893,0.11,8.177975866,3200,35.12,18.8953814,3060.085941,4.50652752,2.416196056,4.5865,2.3094,86.38713703,39.38307377,16.22398942,0.455890485,0.615086307,10.96168973,43.29797587,35.08100558,4.5865,2.355747495,25.15095169,3191.848129
495.68548,43.3889,34.9621,8.4268,3187.9079,25.4499,115.7707152,115.7707152,10.5251,0.11,8.169215797,3200,35.12,18.8953814,3060.085941,4.50652752,2.416196056,4.5865,2.2622,87.85324911,38.64854064,15.80988122,0.439921585,0.616061585,10.92995133,43.2892158,35.07908029,4.5865,2.354978078,25.15452457,3185.886377
495.918797,43.3431,35.1918,8.1513,3181.8491,25.4499,117.1925032,117.1925032,10.4881,0.117,8.167287594,3200,35.12,18.97686386,3046.8378,4.502207315,2.407887837,4.5865,2.2927,84.80332722,39.04883015,16.04606687,0.460463421,0.615794808,10.89784648,43.28728759,35.07836569,4.5865,2.355216294,25.15876633,3185.871734
496.171765,43.4085,35.036,8.3725,3181.8491,25.0214,118.4371504,118.4371504,10.5535,0.11,8.17231431,3200,35.12,18.97686386,3046.8378,4.502207315,2.407887837,4.5865,2.3194,85.78305705,39.46354966,16.4777879,0.460038975,0.620263208,10.86423555,43.29231431,35.07888953,4.5865,2.356648013,25.16361716,3186.884965
496.389884,43.2619,34.879,8.3829,3195.2966,25.0214,118.8566944,118.8566944,10.5447,0.116,8.183354735,3200,35.12,18.97686386,3046.8378,4.502207315,2.407887837,4.5865,2.3284,85.89625172,39.77071899,16.55227948,0.463008783,0.617345628,10.82935184,43.30335473,35.08024799,4.5865,2.359275313,25.1690092,3185.559831
496.627456,43.4231,35.2535,8.1696,3195.2966,25.153,117.6540016,117.6540016,10.4738,0.115,8.198574682,3200,35.12,19.02173192,3033.148489,4.498016823,2.404462428,4.5865,2.3026,84.01423339,39.36828514,16.11697188,0.468590661,0.612598994,10.79462022,43.31857468,35.08173423,4.5865,2.36305128,25.17486691,3184.583574
496.879396,43.3804,35.2303,8.1501,3179.6906,25.153,117.4115984,117.4115984,10.499,0.113,8.215594571,3200,35.12,19.02173192,3033.148489,4.498016823,2.404462428,4.5865,2.2974,83.8008771,39.09529377,16.1204026,0.466526069,0.616964352,10.76216473,43.33559457,35.0825418,4.5865,2.367937191,25.18110355,3188.032672
497.098391,43.4702,35.2138,8.2564,3179.6906,25.2823,117.3416744,117.3416744,10.5375,0.11,8.232035426,3200,35.12,19.02173192,3033.148489,4.498016823,2.404462428,4.5865,2.2959,85.40070291,39.07201073,16.19304625,0.457513924,0.619191227,10.73412962,43.35203543,35.08231767,4.5865,2.373834214,25.18761919,3192.052557
497.333249,43.1317,34.879,8.2527,3188.7753,25.2823,118.5024128,118.5024128,10.5708,0.118,8.246070622,3200,35.12,19.02433422,3019.790153,4.494012774,2.403640642,4.5865,2.3208,85.36001182,39.57124623,16.53271264,0.463580609,0.619963104,10.7121273,43.36607062,35.08167725,4.5865,2.380476513,25.19430286,3189.148377
497.612634,43.3743,35.1283,8.246,3188.7753,25.0112,116.2322136,116.2322136,10.5645,0.111,8.256568247,3200,35.12,19.02433422,3019.790153,4.494012774,2.403640642,4.5865,2.2721,84.37180975,38.81316368,16.00360045,0.46002526,0.618439678,10.69704743,43.37656825,35.08185778,4.5865,2.387411618,25.20103769,3182.086278
497.80294,43.3706,35.2755,8.0951,3185.7414,25.0112,117.4255832,117.4255832,10.4334,0.117,8.262822953,3200,35.12,19.02433422,3019.790153,4.494012774,2.403640642,4.5865,2.2977,82.73006815,39.17435573,15.97282318,0.473520167,0.611951945,10.68909938,43.38282295,35.08376513,4.5865,2.394072525,25.20770552,3181.032174
498.040455,43.1818,35.047,8.1348,3185.7414,25.17,115.947856,115.947856,10.5078,0.114,8.26440067,3200,35.12,18.99413541,3007.820037,4.490282133,2.399402556,4.5865,2.266,83.68999931,38.68137107,15.8106748,0.462198248,0.615559225,10.6877977,43.38440067,35.0875401,4.5865,2.399862915,25.21418853,3186.776679
498.293832,43.2747,35.0959,8.1788,3183.1455,25.17,115.3744792,115.3744792,10.522,0.114,8.261228192,3200,35.12,18.99413541,3007.820037,4.490282133,2.399402556,4.5865,2.2537,84.17174399,38.45872317,15.7134314,0.456907762,0.61659435,10.69187586,43.38122819,35.09287377,4.5865,2.40422099,25.22036912,3190.096396
498.516821,43.194,35.0483,8.1457,3183.1455,25.3413,119.0384968,119.0384968,10.522,0.113,8.253563242,3200,35.12,18.99413541,3007.820037,4.490282133,2.399402556,4.5865,2.3323,84.3797236,39.68008026,16.5404606,0.470256106,0.618457937,10.69941294,43.37356324,35.09927603,4.5865,2.406683627,25.22613149,3186.901602
498.749063,43.5307,35.2114,8.3193,3190.5119,25.3413,117.229796,117.229796,10.5867,0.113,8.241885835,3200,35.12,18.95814155,2997.951915,4.488255673,2.395340168,4.5865,2.2935,86.29336098,39.16760312,16.28059645,0.453888951,0.6199153,10.70828715,43.36188583,35.10601796,4.5865,2.406995951,25.23136662,3182.68646
