,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
10,3.531132,41.4046,35.468,5.9365999999999985,3326.5947,25.8306,58.16266239999996,58.16266239999996,12.7276,0.119,6.085000000000001,3300.8208,35.4845,25.492860723285375,3301.1868889519615,0.0,1.0311,0.0,1.0264,61.187296579644574,20.261555657424697,13.06360864,0.33113990632109724,0.6447485504506628,0.21350197459689574,12.9276,41.4046,35.468,0.0,1.1264,25.8306,3326.5947
11,3.772672,41.407,35.4228,5.984199999999994,3326.5947,25.8306,57.78041119999996,57.78041119999996,12.6793,0.108,6.085000000000001,3300.8208,35.4845,25.589659477643323,3292.0027498096674,0.0,1.0311,0.0,1.0182,61.72213485590262,20.128394559835098,12.91006326,0.3261130647348336,0.6413856416428358,0.2091642372730629,12.879299999999999,41.407,35.4228,0.0,1.1182,25.8306,3326.5947
12,4.045459,41.4895,35.5028,5.986699999999999,3323.7314,25.6068,58.35378799999996,58.35378799999996,12.7006,0.113,6.085000000000001,3300.8208,35.4845,25.589659477643323,3292.0027498096674,0.0,1.0311,0.0,1.0305,61.21521235005011,20.310639168663567,13.0879683,0.3317907165382387,0.6443897797265227,0.21380254674538077,12.900599999999999,41.4895,35.5028,0.0,1.1305,25.6068,3323.7314
13,4.23976,41.385,35.3831,6.001899999999999,3323.7314,25.6068,56.47982479999996,56.47982479999996,12.7084,0.11,6.085000000000001,3300.8208,35.4845,25.589659477643323,3292.0027498096674,0.0,1.0311,0.0,0.9903,61.38452130572833,19.658386904071005,12.58512852,0.32024990153725463,0.640191312817929,0.20502120489494752,12.908399999999999,41.385,35.3831,0.0,1.0903,25.6068,3323.7314
14,4.469135,41.5738,35.636,5.937799999999996,3320.873,25.7505,57.440114399999956,57.440114399999956,12.6912,0.12,6.085000000000001,3300.8208,35.4845,25.795219593818153,3285.743709575388,0.0,1.0311,0.0,1.0109,61.01099791531879,19.975432022844025,12.829534079999998,0.3274070693052628,0.6422656624061029,0.21028231824378546,12.8912,41.5738,35.636,0.0,1.1109,25.7505,3320.873
15,4.75246,41.8634,35.7221,6.141300000000001,3320.873,25.7505,58.06476879999996,58.06476879999996,12.7827,0.11,6.085000000000001,3300.8208,35.4845,25.795219593818153,3285.743709575388,0.0,1.0311,0.0,1.0243,63.29045338931594,20.192662465981346,13.09331961,0.31904752430466976,0.6484196738324312,0.20687669164667863,12.9827,41.8634,35.7221,0.0,1.1243,25.7505,3320.873
16,4.94396,41.7131,35.8517,5.861399999999996,3332.5358,25.5921,61.23931839999996,61.23931839999996,12.7657,0.113,6.085000000000001,3300.8208,35.4845,25.795219593818153,3285.743709575388,0.0,1.0311,0.0,1.0924,59.78518696785967,21.371440176231754,13.945250680000001,0.3574704916072433,0.6525180598502299,0.2332559516372663,12.9657,41.7131,35.8517,0.0,1.1924000000000001,25.5921,3332.5358
17,5.177803,41.8726,35.8987,5.9739,3332.5358,25.5921,64.09687919999996,64.09687919999996,12.6956,0.11,6.085000000000001,3300.8208,35.4845,26.119528208076453,3284.749615094616,0.0,1.0311,0.0,1.1537,61.03757664719165,22.368678409489835,14.64691372,0.3664738942501745,0.6547956679365597,0.23996551836685517,12.8956,41.8726,35.8987,0.0,1.2537,25.5921,3332.5358
18,5.426396,41.963,35.9195,6.043500000000002,3325.8857,25.7385,58.58686799999997,58.58686799999997,12.717,0.114,6.085000000000001,3300.8208,35.4845,26.119528208076453,3284.749615094616,0.0,1.0311,0.0,1.0355,62.16598710996159,20.40498213888628,13.168453500000002,0.3282338636848661,0.6453548163075602,0.21182730480426754,12.917,41.963,35.9195,0.0,1.1355000000000002,25.7385,3325.8857
19,5.644582,41.7149,35.625,6.0899,3325.8857,25.7385,56.89004559999996,56.89004559999996,12.7931,0.11,6.085000000000001,3300.8208,35.4845,26.119528208076453,3284.749615094616,0.0,1.0311,0.0,0.9991,62.685483157129916,19.81400276165003,12.78158621,0.3160859861602002,0.6450784510204439,0.20390025834149145,12.9931,41.7149,35.625,0.0,1.0991,25.7385,3325.8857
20,5.879309,41.6569,35.7185,5.9384000000000015,3336.0991,25.4876,59.32340079999996,59.32340079999996,12.7233,0.12,6.085000000000001,3300.8208,35.4845,25.8731655147817,3283.3265400497908,0.0,1.0311,0.0,1.0513,60.39475762943508,20.724955185903735,13.376005289999998,0.34315818126245523,0.6454057521483959,0.2214762640835705,12.9233,41.6569,35.7185,0.0,1.1513,25.4876,3336.0991
21,6.134589,41.6648,35.6837,5.981099999999998,3336.0991,25.4876,60.637971999999955,60.637971999999955,12.7277,0.11,6.085000000000001,3300.8208,35.4845,25.8731655147817,3283.3265400497908,0.0,1.0311,0.0,1.0795,60.86816809144938,21.184207839009886,13.73955215,0.34803425999583837,0.6485752148210685,0.22572639494189248,12.9277,41.6648,35.6837,0.0,1.1795,25.4876,3336.0991
22,6.349216,41.9281,35.98,5.948100000000004,3334.4733,25.62,60.293013599999966,60.293013599999966,12.7007,0.112,6.085000000000001,3300.8208,35.4845,25.8731655147817,3283.3265400497908,0.0,1.0311,0.0,1.0721,60.816590787482966,21.05342964224137,13.61642047,0.3461790503155679,0.6467554551150262,0.22389318923813267,12.900699999999999,41.9281,35.98,0.0,1.1721000000000001,25.62,3334.4733
